x1,x2,x3,x4,x5,x6,y,x7
13.736453,60.769691,164.33434,126.70139,2.0661476,33.922215,-10395.495,.012192432
54.706161,52.106171,159.76579,150.94234,2.0196669,4.4708128,-7286.1919,.03344845
37.433243,62.475697,156.69888,161.52646,.86690086,-35.334179,-10573.417,.0060942471
54.773151,58.971786,131.77963,151.87767,.93623543,-33.300655,-9660.9502,.39867216
69.732788,36.854839,174.61761,132.79518,.041769959,-53.243824,-3451.3684,.42142743
53.041027,69.542786,140.19556,154.21474,1.3232273,-12.837358,-13727.171,.46397707
39.445255,51.460819,175.69788,145.03465,.14419983,5.0876861,-6993.3071,.057934016
80.225876,39.61351,154.66847,139.61923,1.0564954,12.86572,-3818.0408,.31187913
35.778584,35.355381,183.77199,130.39127,2.9703496,17.760687,-3207.4312,.2819739
49.339314,48.158882,162.48535,115.29334,4.2755699,42.253269,-6165.2837,.17292196
52.065079,43.214809,213.27837,140.7744,1.5778942,41.749199,-4752.5107,.15424928
34.847523,49.893234,198.54712,119.52725,3.6920877,-2.9291861,-6541.1157,.38500246
35.95734,71.736938,211.17766,125.44324,1.5444311,21.095875,-14885.886,.075295359
54.449215,34.743641,206.58818,175.13914,1.7948288,-9.5077219,-2692.1406,.23830706
53.8232,51.61969,155.15324,155.43796,.38882321,-7.8918796,-6993.0913,.18114239
67.910263,48.00864,132.06461,123.48529,2.0792558,-37.223129,-6099.791,.084586091
26.504858,38.147411,157.76328,134.88564,2.5934303,-10.638898,-3671.0269,.42417511
43.062183,54.353886,194.35439,92.751472,1.3884034,20.129385,-8154.0386,.20698878
46.188408,52.977161,147.85669,116.28076,1.0186778,12.763111,-7782.0669,.40483958
47.797619,69.16407,144.23439,138.31271,1.7817415,17.005487,-13510.004,.31760177
75.394394,47.958214,178.64343,146.3405,.97381449,-57.717739,-6005.0898,.29278785
5.0938087,55.912346,198.72322,125.71305,1.6306535,-10.27486,-8600.8672,.083129913
80.51078,60.269062,122.71598,130.66652,2.9243922,18.03754,-10054.975,.0024209719
9.582777,46.234974,160.1454,110.09209,2.8571906,-7.7647557,-5666.5205,.34733507
31.892365,50.165615,230.75768,133.47934,2.677104,18.626247,-6537.0566,.40080041
27.748343,50.267239,174.65184,153.94337,1.3063679,-26.642138,-6899.7397,.31387144
92.404617,43.642776,212.15451,143.06392,4.7553725,4.9006653,-4721.376,.025152106
41.742287,59.985691,136.69496,134.81647,2.0383351,-24.839523,-10020.551,.027855191
37.27066,67.950523,174.60933,150.05493,4.7821774,1.2351198,-12853.506,.34250653
48.726692,49.046745,155.79747,130.08746,.84934276,-29.359518,-6306.9199,.0015841614
35.683388,52.100677,134.05222,135.43402,2.7344515,-3.7697158,-7507.6411,.20021461
27.422447,45.640022,177.73543,141.46205,3.605999,16.498884,-5169.6274,.1703276
41.299286,47.036358,162.73987,135.73767,4.5470352,-26.377977,-5904.8984,.47655758
8.1650229,48.191563,130.86392,101.04703,3.1522386,-14.965891,-6257.2329,.30477214
36.802265,45.42828,219.96741,116.50888,1.8740954,13.428063,-5411.4082,.38391569
49.758118,55.549038,173.83011,116.97427,1.4025482,-38.064613,-8345.9258,.22845384
91.266731,43.862873,174.01404,112.45448,1.8763071,-15.908916,-5167.7676,.45966053
-26.569489,29.192162,161.2012,89.676605,.48517323,23.960865,-2160.0017,.36614266
93.568123,44.81757,183.42215,109.37176,3.8233569,36.472477,-5286.3872,.3928073
47.350662,57.199909,114.67498,89.038864,4.6481872,-17.312929,-8919.2422,.12212366
47.891388,51.539619,204.54337,133.57524,3.3439336,2.4441357,-6970.7573,.23981582
26.355383,52.79253,197.88652,171.6584,1.0125262,2.9122365,-7453.353,.24235176
31.128113,50.960163,159.26675,136.05373,2.74793,-5.2692704,-7036.7798,.15848136
46.827129,52.979015,120.15376,127.23163,4.6224656,-9.3446922,-7777.7275,.24071315
31.430906,45.609207,150.26532,115.56702,4.2315369,13.651822,-5416.6802,.40713519
57.136326,43.76498,238.39001,134.74937,.81299001,22.470335,-4799.1426,.49904948
63.134975,49.441296,138.4814,110.14538,3.0508738,-2.6485431,-6411.772,.13397954
12.17851,58.2999,162.41234,104.68475,3.0389154,-12.180061,-9392.9512,.28369421
22.944332,47.101074,155.4184,138.22545,1.6515621,-58.567127,-5858.5679,.09216246
32.866711,40.107048,176.52176,119.15852,4.2894087,1.1187392,-4100.2305,.052100688
28.978792,63.546768,170.17128,160.4559,3.6814353,-30.968773,-11187.345,.11620206
12.135436,48.905483,207.79514,152.88161,3.5608211,10.020456,-6332.2817,.083201274
65.825233,53.984455,123.98112,118.54549,2.4979484,-65.889015,-8015.7959,.38512954
93.10881,47.343395,134.42279,142.34242,2.925539,-27.542419,-5984.5576,.040463705
28.9606,37.648933,150.37888,126.04742,1.1973201,10.223636,-3554.4387,.23365355
10.84115,51.242954,223.81673,126.34838,4.432075,-69.360931,-7117.2827,.45873842
30.182898,68.441917,155.30704,119.77872,.15375398,-22.74424,-13057.4,.47030932
70.209785,63.097275,181.82108,143.03717,3.4809978,45.647392,-11143.319,.36615306
29.667131,31.766798,196.32431,105.26438,1.5932616,38.9575,-2403.9722,.29791695
76.907707,49.0355,153.45181,156.89383,3.9301891,-7.6135931,-6157.7358,.12010557
31.678246,62.097813,177.21614,144.0491,3.4043581,32.715645,-10588.953,.11720124
-1.4679469,58.742191,235.67589,169.63596,4.7933831,46.702682,-9636.8848,.27320942
-22.796886,46.134064,171.85565,118.01437,4.3796287,5.5709214,-5596.4438,.45195735
51.987843,40.619015,150.62152,103.3848,.19451161,-29.971308,-4205.3379,.1175077
30.809967,61.251328,212.83797,147.98082,.70712984,8.6610994,-10575.188,.24219421
-9.7780256,42.587078,252.09926,155.79076,2.9160278,40.005947,-4677.0674,.33251247
8.1611872,57.241676,146.23026,167.24899,1.5040766,-35.574478,-8830.8252,.25706902
42.230141,52.633995,206.02721,136.97595,3.6024632,34.18029,-7565.0283,.02171615
62.223442,49.334206,201.09496,158.78543,2.9392421,28.119307,-6363.2827,.12281764
49.811726,60.198296,214.2196,125.54303,.9069159,4.5927505,-10129.727,.30460438
57.100647,61.107948,193.10152,99.633812,.2289308,-19.172642,-10293.568,.35328156
-34.804123,39.250774,182.5909,139.69977,2.6102142,-7.7207594,-4010.2527,.12410945
5.1881247,50.382652,128.60742,105.61819,3.2012923,-16.683252,-7039.9932,.16576703
33.082378,55.138573,143.28394,148.3609,4.3162603,13.724995,-8204.4834,.28672862
.96794677,34.0242,201.94455,123.58646,4.6754861,40.432991,-2767.6523,.12945056
37.072147,62.728905,203.41231,156.07426,3.1345067,26.450407,-10966.82,.14144866
92.149429,63.816998,179.34918,132.15977,.58855754,-19.755293,-11232.568,.081910573
11.447727,51.043987,197.8558,170.61298,3.5347607,13.058848,-6986.7612,.22031653
43.480728,48.173424,153.00645,116.99533,.94103336,8.3017912,-6155.7124,.00091017911
30.426237,56.632339,150.19475,110.08449,.11192447,-51.617569,-8799.5977,.29546449
20.436689,46.558262,133.03633,100.03431,1.3465459,-5.9447327,-5810.291,.27475509
39.85059,46.527374,121.45798,101.13663,1.5428693,-34.466225,-5870.3208,.067645118
44.973965,79.534775,187.19687,161.66844,.67594051,-32.986446,-17972.129,.24483186
25.782906,46.180016,172.80573,144.57047,.21050948,57.521114,-5727.5161,.21523045
25.869528,42.6665,170.89621,128.96777,1.9973733,37.539848,-4748.4468,.12446865
71.827461,49.010151,135.03821,156.87341,3.6406634,-.77946121,-6432.2476,.29910493
34.606709,28.006041,190.3149,110.60951,4.5059457,17.025778,-1896.0945,.11893392
69.099281,46.529598,160.85789,124.05731,.59748417,6.2504349,-5866.3506,.13562097
77.447357,59.131992,167.64014,122.62491,1.5074199,.084534824,-9590.3955,.22593044
11.193866,56.921001,198.24646,88.302536,.64288396,30.622126,-9038.3037,.16307375
79.544609,62.805588,227.05829,106.78883,1.9340906,-39.544106,-10869.687,.30195913
21.742363,42.987812,203.79124,162.9127,2.151109,-7.0997028,-4772.4014,.025941882
-17.950861,44.589264,149.21819,130.57858,.91388583,-24.314507,-5256.3682,.11018591
22.673298,40.446976,207.6637,130.3873,4.7974114,28.606804,-4159.3662,.44163772
79.815414,39.466362,179.10213,173.04544,1.2153442,-3.8314941,-3609.7903,.24895377
37.626892,43.883766,188.61012,112.7515,.90582776,-24.336369,-5153.3931,.37511587
57.743687,44.907265,131.10275,131.56535,1.4897717,40.045921,-5382.4448,.39111611
35.785194,52.661701,190.54089,150.24234,1.955146,38.71122,-7581.8071,.46445885
80.547577,48.90572,151.37981,115.93819,3.0824101,-5.5669899,-6467.897,.0095336214
8.8177509,52.653118,139.71239,124.82424,1.2026647,-20.10207,-7550.1123,.38602635
43.090008,57.445877,193.62704,117.39079,.10040966,-13.607314,-9151.8213,.17854084
-7.327004,61.828892,145.34067,138.12549,4.0170479,21.832104,-10910.766,.44069451
29.370695,45.589535,171.63908,129.42647,1.1712404,-6.9192395,-5593.3364,.20125692
58.898186,52.625313,196.63985,150.35027,3.169476,45.95224,-7548.624,.22639289
8.7523289,55.431004,116.50823,91.126587,.96024895,25.747374,-8498.1387,.018119482
19.907991,47.767498,205.54999,115.91028,.4051666,4.957593,-6195.6802,.48994422
33.881889,61.457191,229.49182,129.21312,3.3848639,-28.017437,-10400.343,.18110363
73.387932,64.63604,122.97623,115.68224,3.9364915,-47.804626,-11726.891,.29617298
24.356541,40.842484,219.54182,94.061295,3.1186085,-17.27704,-4246.6841,.44624561
7.1504483,39.155476,170.36398,135.03596,.0025925539,-47.193512,-3790.8826,.12985173
10.955565,52.530094,173.27786,134.16747,4.2303858,7.8242893,-7334.959,.45976672
3.6759973,76.231834,182.30421,128.28957,2.2478106,31.466923,-16676.338,.25935233
-25.720741,45.938671,173.87228,134.73647,3.1789668,-8.9367971,-5832.2832,.36404359
90.666939,65.506813,193.74313,87.831337,3.8129945,30.595409,-12008.531,.37529042
26.357904,55.407898,210.38705,140.36078,2.6158168,31.901594,-8309.7188,.18885741
28.976126,60.990791,186.55969,128.6929,1.6564618,73.827576,-10592.17,.0058558737
63.919018,55.640602,129.58006,147.43275,.81809425,16.56867,-8414.5225,.41104147
92.846336,51.38052,219.69548,158.46014,1.8178403,20.975618,-6956.3042,.46708992
70.4562,59.487522,165.61185,159.05565,.27835867,24.145721,-9642.3643,.19513722
78.062698,39.629898,185.9375,114.25812,4.032033,-21.850245,-3794.8723,.13583054
20.246204,47.604366,170.73158,97.400848,1.6946194,.65244269,-6208.6069,.31223828
-9.5630579,33.904133,185.10847,116.95135,2.0607138,-6.6979837,-2754.804,.47392809
4.0675683,50.420963,136.66998,92.227692,.83994323,18.510984,-7007.3496,.20746189
39.112312,56.3685,209.32684,160.80919,3.7846735,1.6449846,-8638.9424,.41810358
98.515785,62.023392,209.06497,125.2501,3.5765994,-35.312782,-10553.266,.035498425
53.212334,30.617805,147.79321,156.16345,3.5438681,.9079321,-2043.8439,.02635924
85.928932,54.668785,178.77927,103.60625,.44062501,-4.9143434,-8133.5674,.49891406
23.054699,42.870937,200.04515,107.1258,.23277801,-17.274841,-4902.3877,.0088734329
80.403633,49.989452,149.11723,141.42018,4.3648119,-16.929985,-6926.2915,.24944159
98.150139,76.880035,162.97394,139.00372,1.8608761,16.618294,-16735.285,.29921791
11.199948,45.3936,200.74454,121.8724,1.9083737,-28.531448,-5450.3281,.038003981
104.6522,52.64547,231.36557,157.47375,3.4404206,-1.1782323,-7419.5322,.36819771
86.695534,40.306755,224.69725,167.45764,1.2089331,35.087894,-3930.4438,.25155914
33.276913,37.35107,174.05211,91.118599,3.8234468,-14.084913,-3593.5247,.36497119
36.233711,40.341419,152.87154,123.95282,.11867804,18.336983,-4082.3542,.019787781
37.009354,32.563461,181.18861,119.35394,2.3760149,-51.47937,-2472.731,.21512102
1.7550811,45.750122,166.50279,112.13436,2.2068806,-17.623878,-5714.6943,.25672668
-6.1969671,41.255154,188.20421,110.3215,1.4165679,27.339283,-4429.0469,.30030715
-23.902981,48.923557,177.34221,112.33852,2.1775715,25.070873,-6609.2461,.035882909
79.938133,29.65851,193.53058,174.82748,3.1604755,-16.80888,-1690.5641,.45821124
55.430569,44.148952,168.27902,114.81603,3.8576264,-5.8119493,-5057.7803,.16629286
85.084885,58.692989,190.76112,171.89624,3.4237928,-29.901514,-9111.5977,.48340887
58.153404,64.629066,248.04831,165.20824,2.8664455,-17.530731,-11581.93,.49790177
1.6217477,67.218887,153.1978,177.74911,1.084457,57.242352,-12730.107,.23732118
37.042706,47.0979,188.44325,94.280396,2.8408806,14.806005,-5709.6128,.12809893
8.6818142,38.694092,168.4478,120.27345,4.3909011,10.856247,-3774.8325,.31517759
47.260006,47.00613,129.77646,116.24731,2.4538269,-.7413649,-5923.7017,.16578479
36.010662,48.598553,170.50633,141.70039,2.6596057,3.0901895,-6216.2427,.084554762
36.986633,48.557426,209.47008,162.40773,3.6350009,-21.416721,-6288.4429,.012618017
20.399763,52.292519,183.55106,156.30144,2.940177,-6.9308305,-7385.0229,.04461202
27.981861,51.901928,154.10123,157.9566,2.6455126,-35.275043,-7270.8711,.48603895
68.736488,52.631725,128.66911,135.02118,4.0402613,-9.7932959,-7416.3374,.30597997
56.212822,82.145737,192.84219,97.560364,3.0977535,-14.355942,-19445.18,.41843697
40.205704,45.998379,209.7272,152.02525,2.3077927,18.975525,-5862.6123,.25446221
32.490364,54.140556,211.62848,172.02765,2.6861792,-14.133532,-8017.4341,.14151049
62.213993,44.401676,203.12001,165.48674,1.0931976,-19.476492,-5399.0264,.35289815
44.354675,38.233341,205.05737,162.19569,1.5556471,15.535283,-3594.2705,.30519187
48.649055,56.041691,192.67484,149.255,1.8945301,-81.621422,-8671.5605,.39464945
31.544153,53.362015,194.24599,126.29453,4.6484766,4.0000463,-7867.9976,.48120362
-23.757574,41.887585,233.89912,174.44978,4.5087228,-19.681931,-4328.1787,.022155145
41.563099,36.544369,135.85442,123.86881,2.639291,38.996506,-3245.167,.044761278
91.711632,67.93013,119.13801,142.4216,3.4147484,57.23851,-12836.62,.12131583
91.076942,58.514378,198.27786,133.46349,4.907959,-46.73085,-9506.3779,.075591274
52.448185,33.265404,182.95897,161.22415,3.6487103,19.854795,-2389.8755,.459654
59.476231,49.900414,164.0031,110.74136,2.0051692,-32.464352,-6553.9932,.010340759
17.913883,59.859741,224.22737,137.49789,4.3531957,19.90419,-9809.7764,.44784218
22.967789,34.427372,189.13908,149.11995,.26063448,-23.518959,-2951.5979,.0011689883
-35.685669,34.217144,147.22809,122.77371,1.6508853,3.1414208,-2790.9314,.20518674
45.691139,47.873787,131.59436,94.701309,2.1293578,13.616916,-6120.3721,.46788988
12.811827,64.817635,230.69342,149.43904,4.6770477,-34.570332,-11875.972,.073287748
40.457687,53.090214,164.13606,143.72575,1.2484758,-17.892305,-7471.8604,.33158603
38.812714,61.776596,189.37299,107.44627,.48574504,18.069872,-10678.121,.34270629
8.2457247,46.67276,122.66072,108.26563,2.3315184,-19.140245,-5894.834,.020281792
47.145222,56.12759,149.44009,126.34306,1.3106805,-37.865852,-8384.4229,.24557905
59.670082,51.313278,209.70039,159.54579,4.4674067,46.486904,-7070.9526,.38783717
34.050728,47.545013,175.132,111.75385,4.0511837,.11616421,-5908.521,.12512603
63.652664,42.96954,145.60831,142.23918,3.9135222,-27.144741,-4888.3926,.028735865
15.261885,56.721458,151.11093,139.43448,.25551751,13.191629,-8879.8379,.052707162
44.625916,60.228348,142.85419,112.07059,.71194464,-17.952452,-9947.8594,.0034027542
4.0420327,46.169838,131.34785,134.23363,1.7687157,-27.362907,-5606.0098,.28546309
65.229027,48.616665,176.13284,125.41109,4.4394751,-25.165703,-6372.0854,.032247923
14.651003,43.775398,146.29433,143.27492,2.9575694,-33.115337,-4971.3623,.15336253
8.6723404,57.512016,230.94827,164.38164,1.345871,-34.828983,-9025.6445,.046125054
52.595905,66.304207,108.54599,95.238571,4.3999639,-4.2964916,-12490.779,.11348513
45.608864,65.442154,202.54619,124.63051,.7271347,-.17423652,-12087.751,.4919737
-13.439993,35.998608,188.18472,106.54491,2.7261667,-25.785656,-3245.7305,.13277449
59.218872,30.593697,212.44885,103.61536,3.3437874,3.1463218,-2076.7253,.18267599
-17.312412,51.537411,214.60933,114.0434,4.5157752,29.876549,-7120.7256,.22300732
39.155262,52.67437,140.03093,107.0033,2.6414599,8.6789045,-7567.5664,.47556248
20.971853,48.263142,209.67276,132.33095,1.7268865,-41.932228,-6173.1011,.42883486
91.61116,49.046196,153.17924,134.43544,.030602457,4.280746,-6603.0415,.20368133
10.85831,44.128971,184.24396,107.58832,1.4840603,7.0736012,-5190.4043,.11088276
76.704025,46.928524,153.47449,171.44266,4.7002478,-43.263439,-5611.3701,.37800491
36.231182,43.852951,193.65134,134.08783,.55397993,37.203251,-4962.9551,.41364989
110.32945,73.845039,173.53482,117.65934,4.5537295,-30.631773,-15350.165,.0037314408
51.85078,37.90152,158.04243,109.59698,.27183139,36.336308,-3490.4275,.048248202
15.326638,42.569771,189.86859,152.79832,2.70994,33.145649,-4713.8687,.24751157
21.180832,37.432953,231.84232,145.73315,.88247436,-35.628231,-3350.856,.23557232
